Id,PostId,Score,Text,CreationDate,UserId
"57640640","34811153","1","If you're using GitHub, you might also want to push your changes to your GitHub branch.  `git push HttpsForYourForkOfTheRepo BRANCH_NAME`","2016-01-22 07:34:36","3731622"
"121822176","30131247","1","Thanks! `git reset --merge` helped after a failed `git apply --3way`, when the other answers didn't.  This seems to be because there is no MERGE_HEAD.","2021-08-26 12:42:35","1742632"
"43065512","15775364","11","I ended up just add the alias ""shoot"" into my .gitconfig
shoot = push origin --delete","2014-12-04 06:06:37","1966876"
"90748237","630453","0","The `JavaBrains` explains it very clealy. Have a look https://www.youtube.com/watch?v=rhTkRK53XdQ","2018-08-17 03:32:02","5465632"
"90751508","7056886","0","This is a little confusing.  Sitemap protocols ""supports URLs with less than 2048 characters.""  I imagined a site like example.com would work.  I think this question is more about the maximum?","2018-08-17 05:21:38","2430549"
"121823653","67474649","1","Most applications support JSON comments ""//"" now, but it is not universal.","2021-08-26 03:49:22","2290413"
"90753099","630453","0","Difference between [POST vs PUT](https://restfulapi.net/rest-put-vs-post/) methods should be described in defined context. Such as here, question is about REST, and it is actually about consistency and uniform interface. Till the time, you are honoring the API design consistency, you are good.","2018-08-17 06:22:08","820345"
"43071347","4089452","0","What file is this written to?  I thought the `.gitconfig` file would have it, but I didn't see it in mine.","2014-12-04 09:15:45","3522284"
"121824280","67637849","0","@gmk57 good to know thanks. So it sounds like it would be better to use a View in the activity's View hierarchy (usually I have access to `SomeBinding.root`). From a `Fragment`, just use `view?.hideKeyboard()`. However, I'm not seeing any benefit over using `context.getSystemService<InputMethodManager>()?.hideSoftInputFromWindow(windowToken, 0)`","2021-08-26 04:52:58","444761"
"90765901","67699","0","https://stackoverflow.com/a/7216269/480982 should be the accepted answer","2018-08-18 10:56:42","480982"
"75129950","43831317","0","I do believe it's subjective in regards to what you should/should not do, and misleading to tell someone to always use a particular action. While I agree than in most cases we care to use '===' vs. '==', there may be a particular case where you want the type conversion done. - Cannot think of an exact use case off the top of my head, but perhaps the design is to have a loose check. Regardless, if something is included in the language, it's there for a reason. We should try to avoid blanketing statements of 'always do x' in my opinion.","2017-05-18 03:45:51","6305055"
"75133976","43831317","0","I knid of agree with you, if you read my whole answer, you see I explain in more details later on,  to be honest there are not many cases we use and need loose comparation in Javascript... I can say less than 5 percent, even much less, but I use ´always´ for those people with no js background, which think == check strict comparation in JavaScript, they learn to be catious and not using it at first place, but as they get more expert, they know in which rare cases they might use it. That's why I write my answer like that.","2017-05-18 05:41:35","5423108"
"105747780","49194320","0","""[Are answers which merely summarize other answers acceptable?](https://meta.stackoverflow.com/q/300586/128421)""","2020-01-18 06:48:05","128421"
"43090083","10113231","4","This will overwrite any conflicts with the repositories files and not your local ones, correct?","2014-12-05 11:40:52","1720829"
"75138194","7310676","1","@Melad This is an example of a constant (0.5) being multiplied to the function. This is ignored as it is considered to have a meaningful effect for very large values of N.","2017-05-18 07:47:55","184528"
"43095546","13270340","1","@RRMadhav, indeed you won't see the deleted branch after deleting it since the reference to the remote branch will be removed for you locally. Anyone else on your team that has checked out that branch will still have that reference and will still see it unless they prune the branch.","2014-12-05 02:27:38","350644"
"13592564","72156","1","You may need to 'git remote update' before you 'git checkout -b experimental origin/experimental' for it to find a remote branch that's newer that your local repo.","2012-05-09 08:25:22","113076"
"43100607","20081966","0","@chhh then you need to extend this functionality to make this a variable instead of an assumption.","2014-12-05 04:44:44","8047"
"43102595","2798934","3","This will reset the current changes back to the last branch commit pulled.  Then git pull merges the changes from the latest branch.  This did exactly what I wanted it to do.. Thanks!","2014-12-05 05:42:09","468360"
"90786456","35472255","0","Unfortunately, I use --hard, and my files are deleted! I did not check the comment first because it is collapsed. Do not use --hard if you do not know what you are doing!","2018-08-19 01:53:17","6710360"
"105773073","59511454","11","You're just throwing darts, and this one not only missed the board, but almost hit the bartender.","2020-01-20 05:55:13","624814"
"105773195","59498318","0","Seems to work, although it's kotlin complicated. thanks","2020-01-20 06:02:01","624814"
"121873550","1145525","0","what to do in case-sensitive case","2021-08-27 11:03:33","15748278"
"43133073","25638420","7","Probably worth mentioning that instead of `HEAD~1` you could use the actual hash as displayed by `git log --stat` or by `git reflog` - useful when you need to 'undo' more than one commit.","2014-12-07 12:38:49","191246"
"43134026","14421438","0","in my case, I don't need step (1), as they automatically discard themselves, unfortunately not in pairs. Socks tend to disappear at a constant rate, normally about 2 months are enough to lose track of 10 pairs.","2014-12-07 01:54:46","1108397"
"43134136","14419556","0","About parallelism, I think we could also introduce **thread affinity** , so the involved multiple workers are in fact the different sock owners. Each of them should be more efficient at selecting their own socks, provided their tastes are not similar.","2014-12-07 02:05:13","1108397"
"43138231","4089452","1","@ayjay `´~/.gitconfig` is global to all `git` repositories, this here comes from the local config which usually is in `.git/config` (however for git-submodules the answer is a bit more difficult).  Note that `strace git config --get remote.origin.url` is your friend.","2014-12-07 09:10:04","490291"
"43138417","23682620","5","Note `git config --get remote.origin.url` retrieves the original URL which was set with `git remote add ...` or `git remote set-url ...` while `git ls-remote --get-url origin` retrieves the URL which is actually used to access the remote - which might be different in presence of `git config --global url.XXX.insteadOf YYY`.  **So both outputs may differ!**  Also note that `git ls-remote --get-url` (without `origin`) does not neccessarily retrieve `origin`, instead it shows the tracked upstream, so it will fail for example in detached HEAD state.","2014-12-07 09:27:02","490291"
"43138494","24396083","4","For `ssh` this only works in absence of `~/.ssh/config` which rewrites the hostname or alias.","2014-12-07 09:33:54","490291"
"121892239","12049323","0","@Lennon. Say you made a change, committed, and pushed it. You want both local and remote to appear as though this never happened. First 
`git reset --hard HEAD^`
You've now blown away all local changes from the last commit.
Then: `git push --force origin HEAD`
This takes the current HEAD commit in local and overwrites the HEAD in the remote, removing the last commit.
Note: This isn't a secure way to delete secrets accidentally pushed to a remote. Assume all secrets are compromised then
See caveats for '--force': https://evilmartians.com/chronicles/git-push---force-and-how-to-deal-with-it","2021-08-29 05:46:56","27963"
"121892378","22178776","0","Note: This only applies to your local repository. If you've pushed commits to a remote, just a reset locally will not change anything on the remotes. It is more complicated and dangerous and full of caveats to try to undo changes on a remote.","2021-08-29 06:04:14","27963"
"57719599","394814","325","The order may seems strange for coders however `f(x) = |x| = x if x > 0 else -x` sounds very natural to mathematicians. You may also understand it as do A in most case, except when C then you should do B instead...","2016-01-25 03:07:08","495769"
"121895614","68417609","1","This is a Django-specific feature where a nested class called `Meta` has a special meaning. The question is about an unrelated Python language feature with a similar name.","2021-08-29 10:40:21","4657412"
"90828846","38657362","0","Put could also be used for INSERT.  For example if you server detected you were trying to upload the same file multiple times, it would make your request idempotent.  (No new file uploads are done).","2018-08-20 10:46:20","2351948"
"121899841","40897192","0","I am working my way through the content about APIs specifically, REST or RESTful APIs. And, although there are many upvoted answers above, I find yours particularly interesting not because of the immediate content within this SO answer (although it is interesting as well) but, because of the video in your shared blog post. It is outstanding. Your insights on Level 3 / Hypermedia API after an actual implementation was invaluable. It certainly provides points for considerations while authoring APIs.","2021-08-29 03:20:35","1887854"
"90831246","932982","0","This is the best solution to this to the question as by design git doesn't allow you to store empty folders and .gitignore can make sure that it stays empty.","2018-08-21 02:22:22","494907"
"90835047","2765459","13","sometimes your need this `git push origin -u local_branch:remote_branch`","2018-08-21 06:28:29","947482"
"105810430","1628334","0","When using a --bare repository you might need to make sure that remote tracking is enabled or you might get a `fatal: ambiguous argument 'origin/master': unknown revision or path not in the working tree`. See  https://stackoverflow.com/questions/38981470/git-clone-create-a-bare-clone-but-with-remote-tracking-branches-for-a-worktre","2020-01-21 09:32:28","2017192"
"121904732","27153569","0","Downvoting. Localized computation is *almost* always the right thing to do. You should have to explicitly opt out of it if you don’t want it.","2021-08-29 08:45:05","109011"
"57732857","10757800","0","I just utilized `git revert commit-id` worked like a charm.  Of course then you will need to push your changes.","2016-01-25 09:07:16","3502119"
"121915287","68982424","0","This has already been suggested or mentioned in 18 other answers, and in the comments under the question. The compatibility considerations are easy to find on [CanIUse](//caniuse.com/?search=replaceAll) and [MDN](//developer.mozilla.org/docs/Web/JavaScript/Reference/Global_Objects/String/replaceAll#browser_compatibility). This is all mentioned in the accepted answer.","2021-08-30 10:27:28","4642212"
"121918374","68982424","0","well at first glance I didn't find anything mentioning older browsers and OLE implementations in legacy code. Just thought it might help someone no point of downvoting a helpful answer. You don't have to upvote either I just care that someone might find it useful. Thanks for your contribution nevertheless","2021-08-30 12:42:11","508134"
"105826816","58905771","0","Gmail's domain is not `@google.com`, it's `@gmail.com` or (for very old accounts) `@googlemail.com`","2020-01-21 05:36:49","11091039"
"90847546","932982","1","@GreenAsJade Yes good point, but sometimes this is exactly what is required. In My case this is for WordPress Plugins' cache folders (which need to exist as errors are thrown otherwise but you never ever want to commit any cache file).","2018-08-21 12:42:24","576746"
"90851541","246128","0","Probably it's not robust, for the link and no link aproach I do the following:

LINK=`readlink ""${BASH_SOURCE[0]}""`
if [ $? -eq 0 ];
then
	echo ""Link detected""
	export SCRIPT_DIR=""$( cd ""$( dirname ""$LINK"" )"" && pwd )""
else
	echo ""No link""
	export SCRIPT_DIR=""$( cd ""$( dirname ""${BASH_SOURCE[0]}"" )"" && pwd )""
fi","2018-08-21 02:16:39","4535300"
"90858921","35480588","2","Wont storing response be like maintaining a session? Which would cause (horizontal) scaling issues.","2018-08-21 05:57:34","5967859"
"90859557","48189442","0","Even you can rearrange the commit order. It works fine.","2018-08-21 06:16:48","596370"
"43180793","5189600","13","If you've already pushed the commits, you will need to push -f to forcibly move the remote branch to your new commit. This will upset anyone who was working on top of the old commits, though.","2014-12-08 06:31:21","402891"
"57756277","8860548","2","what is the difference between this (git checkout HEAD file/to/restore) and git reset --hard file/to/restore ???","2016-01-26 01:23:26","609285"
"105843150","55393395","0","IOUtils has a simpler function for that.","2020-01-22 08:29:46","6944068"
"121938857","17344732","0","The best would be to open the file, using try+catch and there is no time window.","2021-08-31 08:50:36","1427758"
"90876898","1125968","2","basically, only do a pull from develop after the initial checkout -b. do your work, then push back in.","2018-08-22 09:09:33","862973"
"57776289","388282","39","@G.Rassovsky on the accu.org website, there's a book reviews section with ratings. You can search for the C++ ones. Many of them are rated ""not recommended"".","2016-01-26 09:58:27","1506169"
"105856624","59213597","1","OP asked if there is any good CSS solution for that, not javascript.","2020-01-22 03:06:19","390946"
"105864613","348234","0","I have also added some files from a common library to the stage. Since, it is an angular app, so I had to use `git reset */commonlib/styles/*.scss` to locate all such files and it worked.","2020-01-22 07:22:56","2123151"
"121955528","7077","0","it is a bad practice for a language to have two different name for an exact same thing so i suggest microsoft to remove one of them","2021-08-31 07:38:19","5466135"
"121957544","5480292","2","The fact we're at 6700+ upvotes and that it is this freaking complicated probably means it could be redesigned.","2021-08-31 09:31:00","1836553"
"121963466","34757096","0","Excellent answer, it does explain clearly the differences! this should be the market answer for me.","2021-09-01 06:49:35","1162043"
"105872370","59661328","0","This doesn't remove the item from the array. It creates a brand new array with some items from the original array filtered out.","2020-01-23 02:09:59","111635"
"105874021","59661328","0","Yes it will return new array filtered. let me update code","2020-01-23 04:30:34","6631280"
"43223032","3950863","5","I think this answer touches the key point of understanding REST: what does the word **representational** mean. Level 1 - Resources says about *state*. Level 2 - HTTP Verbs says about *transfer* (read *change*). Level 3 - HATEOAS says driving future transfers via representation (JSON/XML/HTML returned), which means you've got known how to say the next round of talk with the information returned. So REST reads: ""(representational (state transfer))"", instead of ""((representational state) transfer)"".","2014-12-09 07:49:34","2073130"
"43223641","292357","32","Make sure you know how to use git stash correctly. If you're asking about 'pull' and 'fetch' then maybe 'stash' will also need explaining...","2014-12-09 08:09:04","2091579"
"121970059","73021","0","Maybe ""pass-by-sharing"" is even more precise and disambiguated? https://en.wikipedia.org/wiki/Evaluation_strategy#Call_by_sharing Since it incorporates the reason why people resort to calling it ""pass-by-reference"" in the first place: the danger that functions are able to mutate objects passed in. They don't want to say ""pass-by-value"" as it implies copying and thus safety from mutating what's passed in.","2021-09-01 11:25:04","380607"
"43228384","17530055","5","Actually Git stash can have a title.  For instance `git stash save ""Feature X work in progress""`.","2014-12-09 10:39:11","994153"
"121983024","66110060","0","Or you could use the .Net convention of applying the `[Flags]` attribute and using `.ToString()` on the value. The separators will be commas instead of pipes. That is: [Flags] enum DemoFlags { ... } //...; return demoFlags.ToString(); But that doesn't answer the question about enumerating the values.","2021-09-01 07:46:10","1307074"
"121984763","14415881","0","Maybe you need to [sort the array](https://stackoverflow.com/questions/11227809/why-is-processing-a-sorted-array-faster-than-processing-an-unsorted-array) of socks first to achieve such speeds.","2021-09-01 09:17:34","15209993"
"121984881","68310404","0","Why do you think this is better than the multitude of answers using variations on `git reset`?  What does it do that `reset` does not?  What doesn't it do that `reset` does do?","2021-09-01 09:25:49","15168"
"57816963","3104376","23","If JSON is to have universal acceptance (which it basically does) then it should have universal application. Example: JSON can serve as an application configuration file. This application would desire comments.","2016-01-27 07:31:22","1010444"
"90923314","47285378","3","This is understandable, but one major difference is that you can have multiple yields in a function/method. The analogy totally breaks down at that point. Yield remembers its place in a function, so the next time you call next(), your function continues on to the next `yield`. This is important, I think, and should be expressed.","2018-08-23 01:27:21","3768749"
"122000735","73021","0","@Magne I've never understood why Liskov felt it necessary to coin ""call by sharing""; it's just passing the address/reference by value and following it in the function, and causes confusion. Some people didn't want to use the perfectly-correct word ""pointer"" (even though they used it in ""NullPointerException"" in Java...) There's nothing about the definition of ""pointer"" that says it must be implemented directly as a memory address (though it's easiest to think of it that way) - it's just indirect access to data. You don't pass the _object_ in Java; you pass a _pointer_ to an object.","2021-09-02 12:27:16","12541"
"57830769","16956810","8","`find … -exec <cmd> +` is easier to type and faster than `find … -exec <cmd> \;`. It works only if `<cmd>` accepts any number of file name arguments. The saving in execution time is especially big if `<cmd>` is slow to start like Python or Ruby scripts.","2016-01-28 05:16:24","601203"
"57831414","24323369","3","This is equivalent to `grep 'text-to-find-here'` without file name if `find` does not find anything. This will hang and wait for user input! Add `--no-run-if-empty` as an option to `xargs`.","2016-01-28 05:46:33","601203"
"57831491","24323369","4","This combination of find and xargs does not work as intended if file or directory names contain spaces (characters that xargs interprets as separators). Use `find … -exec grep … +`. If you insist on using find together with xargs, use `-print0` and `-0`.","2016-01-28 05:50:11","601203"
"122003418","73021","0","I think it is because people are not ""pointer-oriented"", but ""value/object-oriented"". The pointer is invisible to them. As you said _""The mistake they make is in the definition of `Dog d;` itself. When you write that definition, you are defining a pointer to a Dog object, not a Dog object itself.""_. Maybe because many languages make it invisible (like Java here), but it's common to humans to ""mistake the map for the territory"" in real life as well; in effect treating the symbol as the referent). ""Call by sharing"" takes this cognitive artifact into account, so the intention is clearer, to most.","2021-09-02 01:55:58","380607"
"43260188","18632808","0","Beware though, that the git ignored content will not retain it's original permissions!

Hence it can cause a security risk.","2014-12-10 06:06:10","449217"
"13743701","7359734","135","`MERGE` can also be used for ""Upserting"" records; that is, `UPDATE` if matching record exists, `INSERT` new record if no match found","2012-05-15 07:51:44","957950"
"122015125","47696235","0","```-d``` does not work for me. The terminal tell me to use ```-D``` instead","2021-09-02 11:25:17","11683537"
"57845275","16956844","25","You can replace / with path to directory `grep -Ril ""text-to-find-here"" ~/sites/` or use . for current directory `grep -Ril ""text-to-find-here"" .`","2016-01-28 12:19:30","1997088"
"13759049","452820","10","Interesting idea but the choice of syntax is absurd; I don't want a codebase full of question marks pinned into every joint.","2012-05-16 11:51:58","346741"
"43268736","18632808","0","@twicejr You're wrong, please read `git help clean` ""-d Remove untracked directories in addition to untracked files.""","2014-12-10 10:40:41","144020"
"13761075","9717217","4","In HTML5, most of the restrictions on IDs are lifted, so they can start with a number. The only restrictions now are that they must be unique and cannot contain spaces. See http://www.whatwg.org/specs/web-apps/current-work/multipage/elements.html#the-id-attribute. Also, your solution modifies the URL and inserts a history entry, polluting the back button with useless states.","2012-05-16 01:07:52","94197"
"13761362","9717217","3","@AndyE yep, your right, I wasn't aware that id's could start with numbers, also this solution was never meant to be any good or recommended, I added it for ""completeness sake"" on the number of ways to do it.","2012-05-16 01:16:26","175071"
"57850867","30479554","1","While reading the link in @Jim s comment I noticed a note that mentioned let working in Firefox 44.","2016-01-28 02:25:28","2647442"
"13771066","138934","7","Can someone explain the reason why this answer has so many downvotes?","2012-05-16 07:36:15","175071"
"13781243","8888015","22","Watch out! If you have local unpushed commits this will remove them from your branch! This solution keeps untracked files not in the repository intact, but overwrites everything else.","2012-05-17 08:18:25","34103"
"13781317","2798934","0","Lloyd Moore's suggestion is correct, but beware that it can remove local unpushed commits from your branch.","2012-05-17 08:23:04","34103"
"57854901","27458534","0","Pretty sure a lot of your JOIN results have too many green rows.. that first INNER JOIN should only have 2 green rows for example. In fact pretty much all the cases where you have 4 green rows consecutively should all only be 2 rows.","2016-01-28 03:47:01","1051628"
"57855215","27458534","16","@Arth - Nope you're wrong. SQL Fiddle http://sqlfiddle.com/#!3/9eecb7db59d16c80417c72d1/5155 this is something the Venn diagrams can't illustrate.","2016-01-28 03:54:10","73226"
"90959980","8876254","9","since you `import os`, you do not need to `import os.path` again as it is already part of `os`. You just need to import `os.path` if you are only going to use functions from `os.path` and not from `os` itself, to import a smaller thing, but as you use `os.access` and `os.R_OK`, the second import is not needed.","2018-08-24 01:10:26","1590024"
"122025803","9494042","1","This doesn't work correctly. It some times shows the keyboard.","2021-09-03 11:30:33","10365380"
"90965843","10976934","3","Removing comments is a 'BAD IDEA'. As the comment is also data for the person reading it,removing them because they are not data is a bad argument. In addition, it can be argued that all comments in any language, specification file, config file, etc are data. Just because it is not intended for the machine it does not mean it's not data.","2018-08-24 03:41:37","85334"
"122036103","2932827","0","Extremely outdated now.","2021-09-03 07:02:16","6025788"
"90969090","51724500","4","Please don't post pictures of code, it's considered bad practice on SO as it will not be searchable for future users (as well as accessibility concerns). As well, this answer adds nothing that other answers haven't already addressed.","2018-08-24 05:29:59","2212678"
"122039210","27965515","0","Your examples are slightly contrived, but only slightly. I would consider both to be indicative of design problems, but in legacy code it's quite conceivable.","2021-09-03 10:47:21","3419534"
"122042076","11828270","0","This question and thread are very helpful (and answered my question), but it's a shame that Vim is so hard to figure out, that people have to resort to using a search engine, and a 3rd party website, to figure out how to get Vim to do something as simple as quitting without saving.","2021-09-04 06:15:07","1332729"
"90971364","215731","1","Note for windows users: A relative path was not sufficient, I had to include the full path e.g. `/d/Repos/MyRepo/Folder1/Folder2/FileIWantToCheckout.json`","2018-08-24 06:57:09","284743"
"122048090","73021","0","@Magne Pointers are a key concept in programming; trying to word one's way around them is a sure way to cause more confusion, not less.","2021-09-04 02:30:33","12541"
"122053412","73021","0","I can see how that might be the case, when coming to Java from a lower level language where you do have to deal with pointers. But coming from a higher level language, or from no previous language, it’s the other way around. Esp. if working in a language where you don’t directly deal with pointers.","2021-09-04 09:19:44","380607"
"43310788","15775364","0","If your origin is a Atlassian Stash and the branch is set as the default, you will get an error ""By default, deleting the current branch is denied..."". I had to change the default branch in Stash to point to another branch before I could delete.","2014-12-12 12:29:35","1148240"
"43311452","826782","10","There a bug in some browsers where doing ""Select All"" (CTRL+A and CMD+A) still selects things. This can be fought with a transparent selection color: 

`::selection { background: transparent; }
::-moz-selection { background: transparent; }`","2014-12-12 01:03:56","2852590"
"122061754","50391764","0","Not half the answer.","2021-09-05 01:15:14","9437799"
"90992877","51522896","0","I'm not sure it's technically correct to mention that copies are made for primitive types. Primitive types are immutable which is why they cannot be modified inside a method they are passed to.

The difference is negligible for things like numbers, but there is an important difference for potentially large strings.","2018-08-25 09:08:34","423941"
"57901556","18048546","2","It's the lower right portion of the Windows Git Gui. Just select the 'Amend Last Commit' toggle, and it will populate with the most recent commit info.","2016-01-29 04:51:33","633714"
"91013497","555","0","SRP is specific to the presence of several parties if I understand well","2018-08-27 01:28:11","9817602"
"91013558","477578","0","""When a lost password code is requested, send the plaintext code to the user's email address"" you are not supposed to store the plain password in database","2018-08-27 01:34:32","9817602"
"43338896","25887881","5","but OP said: ""good ol' fashioned JavaScript - no frameworks allowed""","2014-12-12 06:51:31","731947"
"57915065","19286984","3","Update => HTTP POST : POST is not for updating","2016-01-30 12:57:59","1697099"
"57916123","246128","3","By convention, environment variables (`PATH`, `EDITOR`, `SHELL`, ...) and internal shell variables (`BASH_VERSION`, `RANDOM`, ...) are fully capitalized. All other variable names should be lowercase. Since 
                variable names are case-sensitive, this convention avoids accidentally overriding environmental and internal variables.","2016-01-30 02:16:59","5649859"
"57916174","59895","63","I stronly suggest to read this [Bash FAQ](http://mywiki.wooledge.org/BashFAQ/028) about the subject.","2016-01-30 02:22:03","5649859"
"122096737","4591639","0","Fails for objects with Circular properties","2021-09-07 06:27:29","7724205"
"106021972","50930429","1","If the spec stated that ""a line beginning with # is a comment"", then that would be _fully interoperable._ As it stands, comments both load the parser space, as they are valid **parsed items** rather than understood to be comments, and they can be different for every .json file in existence. Whereas if (for instance) the spec said ""lines beginning with # are comments"", then the parsers could skip those lines without parsing (faster) and not load the parser space (better memory utilization.) There's no benefit at all from the lack of comments in .json, only downsides.","2020-01-28 02:41:48","599484"
"57939546","35109320","1","The `@{upstream}` syntax requires upstream to be set which happens by default if you `git checkout <branchname>`. – Otherwise replace it with `origin/<branchname>`.","2016-01-31 01:31:08","825924"
"57939591","35109320","0","Add `-x` to `git clean` to remove everything not in the commit (i.e. even files ignored with the .gitignore mechanism).","2016-01-31 01:34:28","825924"
"122112414","40897192","0","@MuhammadTalhaAkbar thx, appreciate your upvote","2021-09-07 04:39:54","442773"
"122117699","273227","0","I don't know why the docs of `mkdir` not tell me what the params meanings.","2021-09-07 08:56:19","3907561"
"13873578","9835461","3","There is no ""lookcurrent"" in perl regexp's. This is truly a negative lookahead (prefix `(?!`). Positive lookahead's prefix would be `(?=` while the corresponding lookbehind prefixes would be `(?<!` and `(?<=` respectively. A lookahead means that you read the next characters (hence “ahead”) without consuming them. A lookbehind means that you check characters that have already been consumed.","2012-05-21 04:35:40","525036"
"122120011","903152","0","The question specifically requests for a jQuery solution.","2021-09-08 12:15:58","1897036"
"122120049","4464316","0","you _can_ use the css class, as long as you keep in mind that css classes aren't meant to be unique. If you want to respond to changes in a single element then ID would be the preffered way to go.","2021-09-08 12:20:10","1897036"
"57960741","15315403","1","@VladLifliand How exactly would a UTF-8 character manage to span across several lines? That's impossible by definition. You probably meant something else.","2016-01-31 10:05:01","3554264"
"122125467","6620071","1","Incredible answer. Thank you.","2021-09-08 07:39:26","7757908"
"43385186","5407529","0","@DaveRager in this case, though, the obsolete answers are not only obsolete, but also completely redundant since the accepted answer covers their content fine already. There's no point in updating an obsolete answer if afterwards it will still not be useful.","2014-12-14 11:43:22","1709587"
"43385255","11177092","3","This doesn't answer the question (the question is about *setting* whether a checkbox is checked, not determining whether a checkbox is checked). It's also a pretty ugly way of determining if the checkbox is checked (for one thing, you're exploiting the non-self-evident fact that `.val()` will always return `undefined` when called on 0 elements to detect that a jQuery object is empty, when you could simply check its `.length` instead) - see http://stackoverflow.com/questions/901712/check-checkbox-checked-property-using-jquery for more readable approaches.","2014-12-14 11:47:58","1709587"
"13881548","487300","7","This doesn't explain very well that O(n^2) could be describing an algorithm that runs in precisely .01*n^2 + 999999*n + 999999.  It's important to know that algorithms are compared using this scale, and that the comparison works when n is 'sufficiently large'.  Python's timsort actually uses insertion sort (worst/average case O(n^2)) for small arrays due to the fact that it has a small overhead.","2012-05-21 11:14:36","936083"
"43387051","27476145","0","But *what is* this email parser function? Could you post it so that one can use it without angular?","2014-12-15 02:07:32","1048572"
"122129596","1109022","0","Are you serious with that? Can't simply hide the keybord at any point just if you want to? It doesn't mater if you have many buttons, or text, or a huge screen, to ask Android to hide keybord must be a single instruction :S","2021-09-08 10:25:39","12199158"
"122129885","1109108","0","@capo11 I tried with Application.Context.getSystemService(), so I didn't need the serviceClass, but it doesn't work","2021-09-08 10:37:20","12199158"
"122131063","14220321","0","use deasync like this
https://stackoverflow.com/a/47051880/2083877","2021-09-08 11:26:35","2083877"
"122136567","48569389","0","I think this is the fast of above all functions","2021-09-08 02:33:29","5962938"
"122141875","2432799","0","Note: if you're getting 403 forbidden, follow this tutorial: https://janac.medium.com/pushing-to-git-returning-error-code-403-fatal-http-request-failed-bcdcb5c0732","2021-09-08 06:10:34","1502439"
"122141879","19298943","0","Note: if you're getting 403 forbidden, follow this tutorial: https://janac.medium.com/pushing-to-git-returning-error-code-403-fatal-http-request-failed-bcdcb5c0732","2021-09-08 06:10:38","1502439"
"43405048","5407529","2","@MarkAmery you mentioned that my post added nothing at the time of post but that is in accurate. If you look at the history of the accepted answer you'll find they suggest removing the element. Which makes it impossible to reset the form, which was why I posted to begin with.","2014-12-15 02:50:10","234670"
"122145184","27664932","0","Do I need to do a git pull after this, per @Asclepius , or is doing so redundant?","2021-09-08 09:02:33","7453"
"122145418","31298778","1","return $b <=> $a; // for reversing order","2021-09-08 09:18:46","4646323"
"122146498","950146","0","Which one of these solutions could be used in ES3?","2021-09-08 10:38:27","14067569"
"43409647","5407529","1","@mcgrailm I've gone ahead and modified the accepted answer in light of your remarks. If you'd like to cast an eye over it and check that it looks good in its current state, I'd appreciate that. My apologies again for offering up sharp criticism that was, at least in part, highly misguided.","2014-12-15 04:54:38","1709587"
"43412776","19971153","3","-​1; this adds no value at all to an already bloated thread. The code here is exactly the same as the accepted answer.","2014-12-15 06:25:36","1709587"
"43412889","17666910","4","-​1 for being a code-only answer, not answering the question directly, and adding nothing that other answers hadn't already covered.","2014-12-15 06:28:39","1709587"
"43413032","18266967","0","-​1; mixing jQuery selectors like `$(""#check"")` with raw DOM API calls like `document.getElementsByTagName(""input"")` seems inelegant to me, especially given that the `for` loops here could be avoided by using `.prop()`. Regardless this is yet another late answer that adds nothing new.","2014-12-15 06:33:08","1709587"
"43413466","8743292","0","@chris97ong I've rolled back your edit; when someone says ""Don't use the code below because it doesn't work"", *fixing* that code while leaving the comment saying that it doesn't work is harmful - especially when it breaks the explanation in the comments of *why* the code isn't working. That said, this answer is still somewhat confused and deserves a downvote for the reasons given by tpower and ShadowWizard.","2014-12-15 06:46:12","1709587"
"43416016","932982","16","Unfortunately, this results in a non-empty directory, it has a single hidden file.","2014-12-15 08:09:24","945742"
"43416141","18862362","0","@MarkAmery The accepted answer does not cover how to do it without jQuery. My answer adds supplementary benefit to the accepted answer.","2014-12-15 08:12:47","1399491"
"57986510","8963158","15","This will tend to work across almost all DBMS which means learn once, execute everywhere.  If that is more important to you than performance you might prefer this answer, especially if your update is a one off to correct some data.","2016-02-01 02:46:33","463967"
"43418120","394809","36","""ternary"" (having three inputs) is a consequential property of this impelmentation, not a defining property of the concept. eg:  SQL has `case [...] { when ... then ...} [ else ... ] end` for a similar effect but not at all ternary.","2014-12-15 09:14:24","4211741"
"43418299","394809","14","also ISO/IEC 9899 (the C programming language standard) section 6.5.15 calls it the ""the condtitional operator""","2014-12-15 09:20:22","4211741"
"13908865","7077","179","If you decide to use StyleCop and follow that, that will say to use the types specific to the language. So for C# you'll have string (instead of String), int (instead of Int32), float (instead of Single) - http://stylecop.soyuz5.com/SA1121.html","2012-05-22 10:36:15","128444"
"122158033","1274447","0","Matt's answer below is better as it does not require specifying the name of the files you want to update.","2021-09-09 11:28:26","2037431"
"106070172","39789894","0","Caret both freezes the major number and will update you to the most recent major version (the first number)? The major number is the first number, so this doesn't make sense.","2020-01-29 11:57:40","8888320"
"122164494","31298778","0","@bytepan right you are. I updated the comment 😉","2021-09-09 03:16:01","1878262"
"122165978","11828270","0","I couldn't figure out how to open a file for editing. So, I used the -y argument because the --help said that it would make VIM easy.  Now, ESC does nothing. ^C does nothing. : just types a colon.  ESC ESC ESC : just types a colon.
All I could do was kill the terminal.","2021-09-09 04:14:43","4054539"
